	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d
24	-5.139089	-6.143222	-5.909173	0.254311	0.041479	0.035971	0.285963	0.041976	-0.005097	16.454466	-0.050543	6.485474	-0.130845	-0.526023	-0.321021	0.144848	0.276164	0.15899	-12.218013	1.929819	-2.156203	0.574572	-0.398489	0.101116	-0.354199	0.00083	-0.00143	-4.872489	-8.343112	-4.637088	0.164144	0.137779	0.026774	0.167592	0.125585	-0.005965	19.092974	2.271333	3.41391	-0.193841	-0.511761	-0.36051	0.25451	0.396297	-0.054399	-11.825202	2.296948	-3.040104	0.519394	-0.379041	0.081642	-0.192237	0.022055	-0.048859	-4.900848	-5.781498	-5.254243	0.154035	0.071858	0.032876	0.193376	0.069314	-0.007189	18.994703	-1.575475	5.454698	-0.163078	-0.453307	-0.309858	0.201131	0.258055	0.090849	-14.115211	2.361888	-1.198299	0.590113	-0.357805	0.095593	-0.384857	0.024106	0.011918	-4.609865	-7.256605	-5.659729	0.181601	0.051848	0.028963	0.193496	0.061422	-0.008914	16.590057	1.340233	7.420302	-0.114467	-0.536564	-0.336532	0.115441	0.315464	-0.033907	-10.934595	1.728799	-2.512902	0.499434	-0.390721	0.088377	-0.344548	0.054111	-0.002485	-6.315268	-8.541915	-6.140898	0.146816	0.08919	0.035158	0.199703	0.043941	-0.01614	17.110062	1.567008	7.84058	-0.154819	-0.50417	-0.326279	0.179367	0.367751	-0.062042	-10.16348	2.270455	-3.595242	0.435029	-0.380261	0.084406	-0.199746	0.034556	-0.002362
25	-4.665024	-6.530347	-5.870235	0.218994	0.049592	0.037386	0.259698	0.043137	-0.007865	16.00041	0.203302	6.580948	-0.10706	-0.533346	-0.3173	0.121766	0.288803	0.09668	-12.448927	1.940281	-2.153471	0.575054	-0.390561	0.102182	-0.298382	0.021125	0.000882	-4.434701	-8.710917	-4.572332	0.114432	0.146083	0.026412	0.120122	0.123595	-0.006219	18.549023	2.53387	3.249744	-0.168125	-0.528349	-0.365476	0.228619	0.36081	-0.068574	-11.968991	2.289869	-2.813083	0.5042	-0.373668	0.081361	-0.142396	0.05122	-0.039127	-4.359513	-6.167572	-5.185582	0.110744	0.079083	0.033782	0.140771	0.066225	-0.008479	18.463251	-1.315458	5.460855	-0.126485	-0.443275	-0.293301	0.163698	0.258885	0.038482	-14.358912	2.409884	-1.244031	0.5868	-0.3384	0.092545	-0.297797	0.034646	0.012732	-4.129905	-7.757918	-5.562385	0.139332	0.058813	0.027968	0.152851	0.064341	-0.008775	16.154556	1.549871	7.300092	-0.078496	-0.544832	-0.336024	0.081216	0.272301	-0.052833	-11.211753	1.803455	-2.504019	0.505325	-0.390129	0.088256	-0.298159	0.081435	0.004283	-5.699724	-8.747288	-5.958754	0.11197	0.093206	0.032366	0.153823	0.035918	-0.015399	16.611038	1.823032	7.652804	-0.129522	-0.511823	-0.327324	0.155729	0.340115	-0.097233	-10.340781	2.324582	-3.578777	0.431654	-0.378109	0.08233	-0.156319	0.064544	-0.000711
26	-4.165926	-6.859505	-5.79616	0.181698	0.05717	0.036878	0.222816	0.041182	-0.010124	15.529142	0.438839	6.601686	-0.079878	-0.540678	-0.31536	0.095259	0.294346	0.033892	-12.637851	1.974703	-2.151823	0.573019	-0.385856	0.101647	-0.233762	0.044884	0.001553	-3.98664	-9.056309	-4.494406	0.064177	0.154395	0.026599	0.06795	0.123903	-0.007014	17.984056	2.755668	3.088314	-0.136895	-0.534154	-0.361979	0.194333	0.31114	-0.078689	-12.073953	2.325985	-2.628309	0.487612	-0.366143	0.080559	-0.091353	0.080887	-0.028983	-3.814237	-6.503049	-5.096501	0.064988	0.08249	0.032033	0.082012	0.059726	-0.008969	17.899908	-1.074525	5.404526	-0.102994	-0.451741	-0.292375	0.141885	0.262316	-0.007968	-14.537407	2.474826	-1.287534	0.572042	-0.335557	0.091425	-0.195941	0.049063	0.012241	-3.639216	-8.214083	-5.456608	0.095925	0.063459	0.026333	0.106259	0.062348	-0.008248	15.702161	1.715701	7.170993	-0.056241	-0.556027	-0.338251	0.061274	0.225134	-0.069779	-11.440922	1.912582	-2.51632	0.49837	-0.394521	0.088588	-0.234681	0.108465	0.008782	-5.084315	-8.915221	-5.764319	0.076153	0.095844	0.028026	0.102824	0.03075	-0.013746	16.090029	2.039986	7.435066	-0.105106	-0.526293	-0.334489	0.133357	0.312252	-0.130127	-10.474157	2.411686	-3.559381	0.423084	-0.384303	0.080036	-0.10718	0.092982	-0.001061
27	-3.650482	-7.129776	-5.689946	0.143036	0.062161	0.035159	0.17806	0.035959	-0.011709	15.03061	0.651165	6.546345	-0.054567	-0.553854	-0.317635	0.069578	0.295917	-0.030807	-12.778678	2.035545	-2.142779	0.564669	-0.38824	0.101375	-0.157906	0.073286	0.000047	-3.535249	-9.387896	-4.397858	0.013567	0.161027	0.023947	0.014256	0.124579	-0.007322	17.391634	2.935909	2.929616	-0.113864	-0.542453	-0.362949	0.170255	0.263671	-0.091182	-12.135977	2.405304	-2.482917	0.464014	-0.366757	0.078613	-0.037807	0.110162	-0.020021	-3.27508	-6.793826	-4.990118	0.01762	0.083629	0.029341	0.021706	0.052275	-0.008903	17.296381	-0.857154	5.289077	-0.079726	-0.466195	-0.294892	0.118017	0.263303	-0.053487	-14.642843	2.557398	-1.320103	0.552166	-0.339891	0.091137	-0.088403	0.06614	0.009816	-3.146005	-8.619229	-5.344861	0.052565	0.066372	0.023462	0.057925	0.05738	-0.007267	15.221132	1.838867	7.034269	-0.045272	-0.566609	-0.34113	0.052868	0.181592	-0.085953	-11.614771	2.050349	-2.53767	0.481622	-0.401869	0.08828	-0.162107	0.131055	0.010272	-4.483411	-9.061836	-5.55969	0.038757	0.09569	0.024387	0.050339	0.027716	-0.012372	15.537894	2.220831	7.191858	-0.089037	-0.54383	-0.341792	0.120575	0.289385	-0.160363	-10.558948	2.523891	-3.52774	0.40545	-0.395048	0.079418	-0.05423	0.115802	-0.003365
28	-3.128141	-7.347183	-5.555464	0.103493	0.067346	0.032431	0.128397	0.031159	-0.012491	14.494593	0.836721	6.412912	-0.038706	-0.562892	-0.318176	0.053488	0.291271	-0.097394	-12.864491	2.123989	-2.11579	0.547328	-0.390293	0.099882	-0.073808	0.103767	-0.004032	-3.085394	-9.708982	-4.278244	-0.035949	0.167337	0.018639	-0.037093	0.124911	-0.006632	16.765423	3.077582	2.769	-0.090472	-0.551571	-0.36659	0.143302	0.222962	-0.106922	-12.151355	2.522187	-2.368129	0.440579	-0.372595	0.074702	0.014107	0.136076	-0.01335	-2.749963	-7.044732	-4.870562	-0.031561	0.084099	0.024978	-0.037458	0.045095	-0.007964	16.645868	-0.665278	5.117995	-0.063485	-0.472212	-0.292869	0.101377	0.255406	-0.095161	-14.669131	2.655638	-1.332035	0.524234	-0.34242	0.08858	0.018636	0.082057	0.005286	-2.656724	-8.973154	-5.2286	0.008274	0.067352	0.018173	0.008968	0.050655	-0.005564	14.70335	1.928104	6.888108	-0.037067	-0.577581	-0.346245	0.046716	0.152289	-0.102391	-11.728939	2.204485	-2.554746	0.460075	-0.41243	0.086044	-0.089956	0.144406	0.008266	-3.906883	-9.198887	-5.344679	-0.000193	0.096734	0.019458	-0.000238	0.027145	-0.010294	14.948104	2.373925	6.925276	-0.079177	-0.557416	-0.34733	0.114725	0.273183	-0.187704	-10.591882	2.648856	-3.476011	0.38144	-0.40474	0.077246	-0.003262	0.128277	-0.007187
29	-2.608532	-7.525402	-5.396844	0.064082	0.071286	0.028468	0.077794	0.027754	-0.012292	13.913367	0.996264	6.201137	-0.023435	-0.569536	-0.317477	0.035215	0.286517	-0.161348	-12.890316	2.237421	-2.06085	0.527577	-0.393436	0.096905	0.009928	0.131802	-0.010018	-2.639831	-10.017778	-4.133965	-0.084039	0.173957	0.014152	-0.08467	0.123742	-0.005756	16.101906	3.187792	2.601558	-0.073239	-0.551009	-0.362188	0.122837	0.189491	-0.121219	-12.118505	2.666151	-2.27242	0.413137	-0.373783	0.070487	0.061376	0.15257	-0.009655	-2.244734	-7.259336	-4.742347	-0.082174	0.081172	0.01805	-0.092962	0.037127	-0.005879	15.94454	-0.498045	4.897508	-0.061914	-0.480882	-0.294833	0.106318	0.247547	-0.132777	-14.612741	2.764183	-1.316237	0.485425	-0.350715	0.085231	0.11358	0.095576	-0.000582	-2.176352	-9.280267	-5.108514	-0.033592	0.067799	0.01382	-0.035447	0.044297	-0.004203	14.144973	1.997656	6.728825	-0.022239	-0.578401	-0.343244	0.030181	0.140286	-0.116728	-11.782849	2.358529	-2.55437	0.440328	-0.417186	0.083053	-0.024538	0.142845	0.003196	-3.36053	-9.3342	-5.117508	-0.03627	0.098571	0.0143	-0.041657	0.028167	-0.007959	14.318912	2.509918	6.634991	-0.071509	-0.565266	-0.34885	0.110416	0.266909	-0.212295	-10.572512	2.773198	-3.3977	0.35491	-0.411061	0.074049	0.040924	0.129133	-0.012151
30	-2.100822	-7.683023	-5.217638	0.025503	0.076106	0.024499	0.029772	0.027717	-0.011608	13.283897	1.135758	5.916408	-0.01478	-0.57579	-0.316077	0.024021	0.287269	-0.216836	-12.85511	2.367871	-1.972748	0.50292	-0.396336	0.09362	0.085886	0.151274	-0.01676	-2.199941	-10.309297	-3.965456	-0.134362	0.17982	0.00894	-0.131683	0.119497	-0.004069	15.401343	3.275883	2.423563	-0.075342	-0.54166	-0.352645	0.133004	0.166662	-0.133546	-12.037451	2.824647	-2.184062	0.373947	-0.371029	0.065225	0.098744	0.158071	-0.00848	-1.763678	-7.442298	-4.610117	-0.130306	0.078143	0.010733	-0.139265	0.030731	-0.003479	15.194827	-0.349679	4.635341	-0.048396	-0.489671	-0.29628	0.088276	0.246478	-0.163472	-14.476507	2.87344	-1.267129	0.451422	-0.359168	0.080807	0.188462	0.100081	-0.007616	-1.70914	-9.547348	-4.98502	-0.075798	0.069639	0.009251	-0.077112	0.039737	-0.002806	13.545787	2.062333	6.551311	-0.017028	-0.56589	-0.332428	0.02472	0.143262	-0.129389	-11.778872	2.496572	-2.524138	0.41352	-0.412535	0.077921	0.03241	0.126927	-0.004093	-2.846737	-9.471893	-4.876433	-0.072107	0.101779	0.007883	-0.076837	0.030232	-0.004624	13.651877	2.63937	6.318297	-0.070193	-0.565758	-0.346958	0.114643	0.269377	-0.235799	-10.502822	2.885528	-3.286659	0.32386	-0.411753	0.068554	0.075863	0.120471	-0.017414
31	-1.612529	-7.838428	-5.020847	-0.014256	0.079945	0.019358	-0.015757	0.030387	-0.009885	12.608215	1.264507	5.568865	-0.012083	-0.578857	-0.313729	0.02101	0.293118	-0.261147	-12.761101	2.504644	-1.850063	0.472798	-0.398157	0.088743	0.149701	0.16068	-0.023272	-1.767071	-10.579467	-3.774486	-0.181401	0.182139	0.002873	-0.172399	0.111647	-0.001433	14.667726	3.352012	2.23153	-0.065401	-0.53752	-0.346809	0.1204	0.15987	-0.146645	-11.910258	2.984483	-2.091317	0.341732	-0.372161	0.05941	0.127425	0.155489	-0.009352	-1.309336	-7.601466	-4.477947	-0.175659	0.076365	0.00358	-0.176383	0.026824	-0.001132	14.40479	-0.20677	4.338705	-0.032552	-0.484654	-0.28953	0.062173	0.251233	-0.18221	-14.2703	2.968241	-1.179138	0.417758	-0.358255	0.073632	0.239661	0.090329	-0.014915	-1.258947	-9.781105	-4.858515	-0.115908	0.070505	0.003227	-0.112763	0.035423	-0.000979	12.908483	2.133128	6.349933	-0.012298	-0.553904	-0.323398	0.018916	0.157216	-0.144852	-11.72069	2.606939	-2.453584	0.38549	-0.407492	0.071212	0.078398	0.105604	-0.012029	-2.365171	-9.613691	-4.621465	-0.108399	0.103632	0.000688	-0.106848	0.032284	-0.000423	12.950324	2.770262	5.970713	-0.071647	-0.558462	-0.340522	0.122795	0.27569	-0.258068	-10.385482	2.979437	-3.136033	0.29153	-0.407766	0.061276	0.101283	0.108086	-0.022089
32	-1.14917	-8.005393	-4.80871	-0.054397	0.086098	0.013887	-0.056218	0.036453	-0.007555	11.891178	1.391295	5.170344	-0.007665	-0.572597	-0.306687	0.014085	0.299866	-0.289753	-12.611425	2.638293	-1.693038	0.441873	-0.39312	0.081557	0.200126	0.158737	-0.028298	-1.341978	-10.827639	-3.563573	-0.22539	0.186366	-0.002845	-0.207563	0.10502	0.001526	13.907443	3.427254	2.022718	-0.050668	-0.525197	-0.335887	0.096271	0.163341	-0.156334	-11.741439	3.132424	-1.983246	0.312718	-0.366083	0.052077	0.146953	0.14124	-0.011153	-0.881851	-7.747127	-4.348456	-0.218689	0.072415	-0.004769	-0.206213	0.02418	0.001457	13.583843	-0.055286	4.013746	-0.02613	-0.476899	-0.283183	0.051578	0.265326	-0.19481	-14.007166	3.034984	-1.048119	0.378975	-0.355775	0.065038	0.264651	0.071791	-0.021064	-0.827505	-9.986846	-4.729712	-0.152509	0.071281	-0.001616	-0.141473	0.031583	0.000488	12.237787	2.21497	6.118909	-0.005849	-0.539586	-0.311556	0.009426	0.172841	-0.161303	-11.613626	2.685475	-2.334371	0.359346	-0.398958	0.064789	0.113456	0.084055	-0.019528	-1.91401	-9.76075	-4.354701	-0.144511	0.108308	-0.006404	-0.131849	0.035773	0.004067	12.219555	2.907002	5.589574	-0.075735	-0.543779	-0.329589	0.134815	0.280971	-0.275085	-10.223985	3.053086	-2.940698	0.259459	-0.396516	0.052561	0.116984	0.093633	-0.024877
33	-0.713085	-8.191587	-4.58248	-0.092625	0.092685	0.008923	-0.088932	0.044259	-0.005123	11.139849	1.523635	4.734167	0.003892	-0.564216	-0.297534	-0.007458	0.307937	-0.303824	-12.410969	2.761742	-1.504229	0.414594	-0.386411	0.074073	0.238229	0.149852	-0.031581	-0.924574	-11.054626	-3.335498	-0.268568	0.190138	-0.008588	-0.239894	0.09797	0.004885	13.127686	3.510417	1.796405	-0.043688	-0.502052	-0.318962	0.08486	0.17098	-0.160487	-11.536984	3.258229	-1.851831	0.280044	-0.35208	0.043327	0.154907	0.118102	-0.012544	-0.478759	-7.888745	-4.222308	-0.259039	0.068583	-0.013099	-0.230571	0.022872	0.003872	12.741858	0.114744	3.665749	-0.026796	-0.468929	-0.277494	0.053967	0.284454	-0.203042	-13.700913	3.066308	-0.872395	0.338535	-0.35173	0.056191	0.267459	0.049389	-0.025159	-0.414376	-10.167037	-4.600338	-0.188813	0.072017	-0.007606	-0.167337	0.027922	0.002261	11.53903	2.307646	5.854425	-0.007635	-0.520637	-0.298703	0.012795	0.182529	-0.177963	-11.463801	2.733505	-2.161752	0.328457	-0.385871	0.056453	0.135947	0.066074	-0.024715	-1.4904	-9.915483	-4.080176	-0.180883	0.113746	-0.013857	-0.153455	0.040489	0.008934	11.466846	3.051963	5.178186	-0.075571	-0.521931	-0.315117	0.138068	0.280415	-0.282988	-10.023783	3.107036	-2.700978	0.230609	-0.379829	0.042118	0.124285	0.079331	-0.024387
34	-0.303217	-8.398203	-4.34313	-0.131543	0.098248	0.002175	-0.117443	0.051824	-0.001309	10.362697	1.666698	4.274881	0.011149	-0.553711	-0.289243	-0.021985	0.31562	-0.30691	-12.166569	2.870599	-1.288404	0.383606	-0.379027	0.064738	0.259489	0.136399	-0.031981	-0.514643	-11.260011	-3.092921	-0.312942	0.194028	-0.013949	-0.271298	0.090174	0.008314	12.335448	3.607544	1.554597	-0.046474	-0.474367	-0.299505	0.091416	0.179005	-0.158978	-11.302945	3.354666	-1.693125	0.242795	-0.333668	0.034573	0.150975	0.090884	-0.012816	-0.095838	-8.031203	-4.098958	-0.299173	0.066815	-0.020437	-0.253645	0.022793	0.005874	11.888969	0.308244	3.300436	-0.028772	-0.462079	-0.272225	0.058463	0.304682	-0.207182	-13.364866	3.060995	-0.65337	0.299209	-0.344977	0.047649	0.254877	0.027074	-0.026837	-0.01784	-10.323159	-4.472601	-0.224479	0.074401	-0.01293	-0.191036	0.024971	0.003712	10.817141	2.40731	5.555054	-0.013641	-0.499013	-0.284284	0.023585	0.184355	-0.191934	-11.27742	2.756708	-1.935038	0.295247	-0.368025	0.047928	0.14701	0.053218	-0.027269	-1.090641	-10.081195	-3.803368	-0.219346	0.122049	-0.020857	-0.174548	0.047817	0.013371	10.700371	3.204844	4.744699	-0.07075	-0.489451	-0.295286	0.13132	0.268242	-0.277854	-9.792115	3.144138	-2.421586	0.20419	-0.354604	0.03027	0.124167	0.066584	-0.02023
35	0.084153	-8.620327	-4.091202	-0.169263	0.105192	-0.004008	-0.141641	0.058795	0.002516	9.569694	1.824383	3.807275	0.014509	-0.539973	-0.279162	-0.029034	0.320737	-0.297075	-11.887128	2.962295	-1.05216	0.350614	-0.368073	0.055344	0.264225	0.118968	-0.030101	-0.112135	-11.441776	-2.838206	-0.353931	0.196299	-0.019772	-0.297693	0.080109	0.012232	11.537236	3.721172	1.302491	-0.038978	-0.450262	-0.283005	0.077062	0.185782	-0.153801	-11.045409	3.418192	-1.507991	0.213345	-0.316513	0.025238	0.144302	0.063821	-0.011224	0.271461	-8.177552	-3.977939	-0.339224	0.06685	-0.027989	-0.276802	0.023783	0.007825	11.034094	0.526436	2.924984	-0.022287	-0.451747	-0.265718	0.045248	0.318773	-0.205533	-13.010426	3.022136	-0.395855	0.266792	-0.333767	0.037321	0.236762	0.007686	-0.024614	0.364735	-10.456611	-4.349839	-0.259894	0.074927	-0.018125	-0.214275	0.021444	0.004896	10.076488	2.510443	5.2242	-0.01518	-0.480199	-0.271344	0.026897	0.180715	-0.201328	-11.060466	2.761145	-1.657306	0.264759	-0.351101	0.039548	0.150134	0.044562	-0.027091	-0.710959	-10.262934	-3.529966	-0.257226	0.130036	-0.026872	-0.193712	0.057176	0.016797	9.926567	3.362999	4.299909	-0.057534	-0.456631	-0.275292	0.107602	0.249221	-0.26374	-9.536974	3.169445	-2.110468	0.183184	-0.328501	0.018901	0.120335	0.056982	-0.013868
36	0.454214	-8.848586	-3.827625	-0.208996	0.113536	-0.010188	-0.165914	0.064262	0.006628	8.771266	1.998309	3.346245	0.008615	-0.520548	-0.267046	-0.017268	0.318726	-0.275706	-11.582507	3.036689	-0.804042	0.31256	-0.352633	0.045428	0.251784	0.100266	-0.025887	0.282144	-11.597108	-2.57331	-0.391261	0.199797	-0.025054	-0.318011	0.069044	0.015969	10.738225	3.85078	1.048526	-0.027012	-0.42757	-0.267592	0.053356	0.187468	-0.142759	-10.769304	3.447818	-1.302297	0.189699	-0.297913	0.015951	0.136406	0.037726	-0.007964	0.62747	-8.330726	-3.859423	-0.377631	0.067745	-0.035731	-0.300036	0.025444	0.009689	10.185179	0.766147	2.548484	-0.010084	-0.432272	-0.255347	0.020289	0.317901	-0.195766	-12.647392	2.956836	-0.108741	0.239859	-0.316026	0.024851	0.215751	-0.006271	-0.018027	0.736689	-10.568678	-4.234787	-0.29309	0.074829	-0.023103	-0.236446	0.017986	0.005768	9.321271	2.61378	4.870773	-0.00928	-0.465058	-0.260559	0.016742	0.171523	-0.204685	-10.819129	2.752196	-1.336508	0.23922	-0.335037	0.031232	0.148466	0.038989	-0.024204	-0.348168	-10.465797	-3.264563	-0.29399	0.139442	-0.032176	-0.211576	0.069307	0.019318	9.150879	3.52341	3.856925	-0.045723	-0.426529	-0.257252	0.085514	0.226624	-0.243151	-9.266869	3.187571	-1.778779	0.161868	-0.3031	0.008526	0.110599	0.049418	-0.006559
37	0.812017	-9.073274	-3.553807	-0.247663	0.121835	-0.015879	-0.188921	0.067172	0.010627	7.977058	2.186514	2.906407	0.00546	-0.497581	-0.25338	-0.010835	0.307131	-0.24519	-11.262067	3.096402	-0.554788	0.276925	-0.334823	0.035553	0.230992	0.08333	-0.020144	0.665884	-11.723668	-2.300541	-0.426793	0.203334	-0.030239	-0.332139	0.056271	0.019692	9.941739	3.993844	0.804298	-0.014732	-0.403981	-0.252359	0.02896	0.182785	-0.125362	-10.478235	3.443807	-1.085357	0.167943	-0.27822	0.006626	0.126563	0.013029	-0.003505	0.976566	-8.491634	-3.743037	-0.413646	0.067935	-0.042252	-0.323713	0.026751	0.011204	9.348199	1.020575	2.181398	-0.00013	-0.412903	-0.244474	0.000258	0.306749	-0.180743	-12.284209	2.873996	0.194452	0.214395	-0.298275	0.013716	0.191185	-0.015103	-0.010289	1.101273	-10.66178	-4.128355	-0.325208	0.074883	-0.027922	-0.258844	0.015064	0.00641	8.55563	2.713423	4.507238	-0.001591	-0.449452	-0.249882	0.002903	0.155676	-0.199715	-10.559632	2.735884	-0.985059	0.21546	-0.318359	0.022828	0.141649	0.035821	-0.01896	0.001546	-10.691989	-3.009641	-0.329489	0.146982	-0.036296	-0.229618	0.081152	0.020751	8.378412	3.682893	3.429096	-0.035003	-0.405207	-0.243117	0.064976	0.204394	-0.21957	-8.991005	3.201906	-1.439378	0.140336	-0.283557	0.000564	0.096317	0.043647	-0.000436
38	1.161621	-9.286636	-3.272017	-0.285546	0.129377	-0.021027	-0.211804	0.067292	0.014343	7.19495	2.383917	2.501659	0.005607	-0.475346	-0.240282	-0.010919	0.288172	-0.209716	-10.934009	3.146027	-0.315596	0.243483	-0.317245	0.026409	0.205101	0.069735	-0.014106	1.035259	-11.818401	-2.022663	-0.459092	0.205933	-0.034637	-0.337628	0.041112	0.022825	9.148997	4.146691	0.581938	-0.004263	-0.381097	-0.237509	0.008331	0.172826	-0.103193	-10.173939	3.406736	-0.867819	0.14677	-0.25817	-0.001774	0.11511	-0.009024	0.000943	1.322317	-8.658367	-3.627273	-0.450567	0.067772	-0.047783	-0.349649	0.027547	0.012554	8.527327	1.280903	1.833373	-0.001278	-0.395984	-0.235016	0.002482	0.288021	-0.163295	-11.927039	2.782399	0.497181	0.184868	-0.282033	0.004433	0.160796	-0.020009	-0.003244	1.460774	-10.738787	-4.029813	-0.356357	0.075713	-0.032915	-0.280886	0.012683	0.006999	7.784084	2.805716	4.148173	0.007402	-0.433806	-0.240087	-0.013565	0.13542	-0.187014	-10.288602	2.717378	-0.618377	0.193265	-0.301657	0.014185	0.130892	0.033346	-0.012016	0.342959	-10.93715	-2.765736	-0.363917	0.153324	-0.040777	-0.249665	0.090118	0.022164	7.614239	3.837064	3.029317	-0.024439	-0.397464	-0.23656	0.044699	0.184245	-0.197058	-8.718306	3.214832	-1.106285	0.119978	-0.273173	-0.006125	0.080148	0.039288	0.004543
39	1.50645	-9.482869	-2.985186	-0.322282	0.136765	-0.026536	-0.235493	0.065252	0.018268	6.430062	2.584149	2.144067	0.011574	-0.455002	-0.22951	-0.021973	0.263607	-0.172845	-10.605371	3.19044	-0.097021	0.212989	-0.300064	0.017057	0.177379	0.059625	-0.00811	1.386315	-11.877937	-1.742885	-0.488612	0.206674	-0.039456	-0.335955	0.024061	0.026083	8.358893	4.30493	0.391941	0.007741	-0.367796	-0.228855	-0.015055	0.16216	-0.080672	-9.856511	3.339263	-0.660706	0.126887	-0.242525	-0.009688	0.103124	-0.026328	0.004883	1.66612	-8.829306	-3.510812	-0.48556	0.067355	-0.053741	-0.374086	0.028305	0.014065	7.725227	1.538332	1.512199	-0.000677	-0.391884	-0.232746	0.001286	0.27107	-0.148209	-11.580198	2.689712	0.783167	0.158329	-0.272793	-0.003622	0.13261	-0.021861	0.002447	1.81598	-10.801756	-3.937892	-0.386207	0.075905	-0.037576	-0.301549	0.010452	0.007455	7.012324	2.888797	3.808189	0.015569	-0.422714	-0.232537	-0.028392	0.115272	-0.169041	-10.012511	2.699439	-0.252855	0.171365	-0.288353	0.006677	0.116527	0.030275	-0.005523	0.681524	-11.18877	-2.531617	-0.396914	0.160958	-0.04544	-0.272839	0.093797	0.023607	6.862433	3.980817	2.669797	-0.014355	-0.393102	-0.232394	0.025712	0.161096	-0.171192	-8.45631	3.227314	-0.795109	0.101093	-0.265158	-0.012599	0.063915	0.034189	0.008484
40	1.850185	-9.658049	-2.696348	-0.358546	0.144374	-0.032181	-0.261655	0.061295	0.022155	5.684869	2.781207	1.843027	0.019669	-0.434998	-0.220043	-0.036273	0.23531	-0.135245	-10.282456	3.234202	0.092297	0.184205	-0.283447	0.007849	0.148809	0.051855	-0.003122	1.717948	-11.90145	-1.463527	-0.516683	0.208393	-0.043937	-0.332598	0.007463	0.029011	7.569652	4.462708	0.241963	0.019734	-0.361085	-0.224179	-0.038215	0.148833	-0.057428	-9.526874	3.24978	-0.475196	0.106701	-0.227813	-0.01697	0.089056	-0.03627	0.007557	2.007828	-9.007559	-3.393733	-0.518986	0.067527	-0.05955	-0.396432	0.030169	0.015382	6.943458	1.78503	1.223853	0.001955	-0.391344	-0.232489	-0.003615	0.250345	-0.131874	-11.246894	2.603496	1.039912	0.132964	-0.265115	-0.011103	0.106089	-0.020191	0.006576	2.166872	-10.852504	-3.852161	-0.415657	0.074172	-0.043061	-0.321372	0.008364	0.007894	6.246638	2.962646	3.49953	0.017547	-0.415651	-0.227942	-0.031579	0.097093	-0.147833	-9.737827	2.682492	0.096918	0.14762	-0.279264	-0.000563	0.098573	0.026358	0.000437	1.022523	-11.425574	-2.305727	-0.42884	0.166237	-0.05017	-0.300219	0.087027	0.024969	6.126233	4.109693	2.361069	-0.005701	-0.392338	-0.230315	0.009946	0.13701	-0.142533	-8.210411	3.238657	-0.521384	0.082044	-0.260462	-0.018413	0.048009	0.027777	0.010578
